player_passing_stats_id,player_id,team_id,league_id,season_id,player_total_passes_Cmp,player_total_passes_Att,player_total_passes_Cmp%_new,player_total_passes_PrgDist,player_total_passes_TotDist,player_short_passes_Cmp,player_short_passes_Att,player_short_passes_Cmp%_new,player_medium_passes_Cmp,player_medium_passes_Att,player_medium_passes_Cmp%_new,player_long_passes_Cmp,player_long_passes_Att,player_long_passes_Cmp%_new,player_passes_CrsPA,player_passes_into_finalthird,player_passes_KP,player_passes_PPA,player_passes_PrgP
6825,2983,LL_VAL_18,LL_1,2,30,47,0.6382978723404256,183,564,14,16,0.88,14,19,0.74,2,6,0.33,0,3,2,3,5
6826,2985,BL_WOL_19,BL_1,2,843,1079,0.7812789620018535,16216,24035,144,145,0.99,389,395,0.98,307,532,0.58,0,13,0,0,1
6827,2986,SA_TOR_19,SA_1,2,690,836,0.8253588516746412,3859,12554,287,324,0.89,337,366,0.92,59,117,0.5,4,57,3,8,57
6828,2991,LL_ATM_3,LL_1,2,1505,1772,0.8493227990970654,7036,23282,814,869,0.94,504,576,0.88,112,196,0.57,3,149,26,26,197
6829,2996,L1_MAR_9,L1_1,2,180,230,0.782608695652174,474,2549,117,132,0.89,49,62,0.79,6,15,0.4,2,7,10,10,16
6830,2997,BL_LEI_14,BL_1,2,564,714,0.7899159663865546,2331,8498,318,364,0.87,184,219,0.84,32,56,0.57,2,50,18,11,64
6831,2997,BL_LEI_14,BL_1,2,564,714,0.7899159663865546,2331,8498,318,364,0.87,184,219,0.84,32,56,0.57,2,50,18,11,64
6832,2997,BL_LEI_14,BL_1,2,564,714,0.7899159663865546,2331,8498,318,364,0.87,184,219,0.84,32,56,0.57,2,50,18,11,64
6833,2999,BL_STU_16,BL_1,2,1493,1859,0.8031199569661108,12003,30155,568,645,0.88,670,777,0.86,235,373,0.63,1,109,10,7,124
6834,3000,SA_HEL_8,SA_1,2,1035,1288,0.8035714285714286,9788,21659,298,357,0.83,559,638,0.88,162,247,0.66,0,65,7,2,106
6835,3001,PL_AST_2,PL_1,2,175,222,0.7882882882882883,1231,3322,65,73,0.89,89,101,0.88,19,40,0.48,0,11,0,0,14
6836,3003,SA_NAP_13,SA_1,2,223,234,0.9529914529914529,1502,4147,86,88,0.98,114,119,0.96,22,24,0.92,0,14,0,0,13
6837,3004,BL_BOC_20,BL_1,2,471,669,0.7040358744394619,3626,9670,162,200,0.81,219,283,0.77,81,155,0.52,5,35,10,8,40
6838,3005,PL_LIV_12,PL_1,2,508,705,0.7205673758865249,2744,8423,249,278,0.9,219,288,0.76,36,98,0.37,7,34,25,16,47
6839,3005,PL_LIV_12,PL_1,2,508,705,0.7205673758865249,2744,8423,249,278,0.9,219,288,0.76,36,98,0.37,7,34,25,16,47
6840,3007,L1_MON_11,L1_1,2,79,106,0.7452830188679245,310,1061,51,65,0.78,21,24,0.88,4,4,1,1,6,3,4,14
6841,3007,L1_MON_11,L1_1,2,79,106,0.7452830188679245,310,1061,51,65,0.78,21,24,0.88,4,4,1,1,6,3,4,14
6842,3007,L1_MON_11,L1_1,2,79,106,0.7452830188679245,310,1061,51,65,0.78,21,24,0.88,4,4,1,1,6,3,4,14
6843,3011,BL_FRA_5,BL_1,2,618,834,0.7410071942446043,3712,10214,317,390,0.81,228,296,0.77,57,93,0.61,1,67,8,7,90
6844,3011,BL_FRA_5,BL_1,2,618,834,0.7410071942446043,3712,10214,317,390,0.81,228,296,0.77,57,93,0.61,1,67,8,7,90
6845,3011,BL_FRA_5,BL_1,2,618,834,0.7410071942446043,3712,10214,317,390,0.81,228,296,0.77,57,93,0.61,1,67,8,7,90
6846,3012,SA_EMP_21,SA_1,2,638,779,0.8189987163029525,3636,12159,251,279,0.9,290,319,0.91,85,158,0.54,0,65,7,4,62
6847,3013,PL_BRE_4,PL_1,2,627,892,0.702914798206278,4740,10133,303,372,0.81,255,342,0.75,47,105,0.45,2,41,8,13,82
6848,3014,SA_SAP_16,SA_1,2,147,226,0.6504424778761062,804,2158,83,107,0.78,43,64,0.67,10,26,0.38,0,20,2,1,17
6849,3015,PL_LEE_24,PL_1,2,9,11,0.8181818181818182,164,219,2,2,1,5,5,1,2,4,0.5,0,0,0,0,0
6850,3016,SA_FIR_6,SA_1,2,126,158,0.7974683544303798,287,1791,64,74,0.86,54,61,0.89,3,4,0.75,1,7,6,5,14
6851,3016,BL_HER_8,BL_1,2,50,82,0.6097560975609756,70,676,31,43,0.72,11,19,0.58,4,9,0.44,0,3,0,0,6
6852,3018,PL_WES_19,PL_1,2,875,999,0.8758758758758759,5514,16585,300,323,0.93,502,541,0.93,64,121,0.53,0,24,2,2,33
6853,3023,PL_MCI_13,PL_1,2,1478,1668,0.8860911270983214,7085,26238,654,697,0.94,672,732,0.92,136,192,0.71,4,178,11,17,146
6854,3024,PL_SOU_17,PL_1,2,1071,1368,0.7828947368421053,5790,16094,606,686,0.88,368,470,0.78,65,113,0.58,1,64,24,36,147
6855,3025,L1_PSG_16,L1_1,2,1139,1435,0.7937282229965157,2996,15413,715,821,0.87,276,348,0.79,60,101,0.59,9,75,70,58,107
6856,3030,LL_MAL_22,LL_1,2,27,46,0.5869565217391305,106,313,23,30,0.77,2,6,0.33,1,4,0.25,0,0,0,0,3
6857,3036,L1_SAI_19,L1_1,2,4,6,0.6666666666666666,23,57,3,3,1,1,1,1,0,2,0,0,0,1,0,0
6858,3037,L1_MET_10,L1_1,2,140,210,0.6666666666666666,498,2040,82,95,0.86,36,52,0.69,13,33,0.39,6,6,15,6,5
6859,3040,LL_ESP_21,LL_1,2,67,92,0.7282608695652174,133,949,32,42,0.76,25,32,0.78,4,4,1,0,8,5,1,7
6860,3046,BL_GLA_7,BL_1,2,665,817,0.813953488372093,2379,9932,365,426,0.86,228,267,0.85,42,63,0.67,1,53,30,24,87
6861,3046,BL_GLA_7,BL_1,2,665,817,0.813953488372093,2379,9932,365,426,0.86,228,267,0.85,42,63,0.67,1,53,30,24,87
6862,3047,SA_SAL_22,SA_1,2,677,834,0.8117505995203836,3087,10398,361,416,0.87,241,290,0.83,46,66,0.7,2,71,10,8,82
6863,3048,BL_AUG_2,BL_1,2,48,69,0.6956521739130435,227,785,22,28,0.79,20,25,0.8,5,9,0.56,0,2,1,0,5
6864,3053,BL_GLA_7,BL_1,2,138,187,0.7379679144385026,748,2401,65,82,0.79,55,64,0.86,16,33,0.48,0,15,5,1,13
6865,3053,BL_GLA_7,BL_1,2,138,187,0.7379679144385026,748,2401,65,82,0.79,55,64,0.86,16,33,0.48,0,15,5,1,13
6866,3055,SA_GEO_7,SA_1,2,26,31,0.8387096774193549,84,508,6,6,1,17,18,0.94,3,5,0.6,0,4,0,0,5
6867,3056,L1_LOR_7,L1_1,2,1342,1660,0.808433734939759,6837,23767,606,679,0.89,535,620,0.86,152,236,0.64,9,147,35,23,171
6868,3057,L1_BOR_2,L1_1,2,494,552,0.894927536231884,4527,10681,133,140,0.95,276,288,0.96,81,112,0.72,0,24,2,1,31
6869,3060,SA_INT_9,SA_1,2,371,510,0.7274509803921568,1164,5262,207,259,0.8,113,155,0.73,21,34,0.62,1,27,28,15,48
6870,3064,SA_UDN_20,SA_1,2,200,258,0.7751937984496124,1147,3372,102,121,0.84,66,81,0.81,25,44,0.57,1,18,19,6,22
6871,3064,SA_UDN_20,SA_1,2,200,258,0.7751937984496124,1147,3372,102,121,0.84,66,81,0.81,25,44,0.57,1,18,19,6,22
6872,3066,PL_WOL_20,PL_1,2,709,822,0.8625304136253041,2199,11172,328,377,0.87,301,328,0.92,45,57,0.79,0,52,11,4,64
6873,3066,PL_WOL_20,PL_1,2,709,822,0.8625304136253041,2199,11172,328,377,0.87,301,328,0.92,45,57,0.79,0,52,11,4,64
6874,3068,BL_MAI_13,BL_1,2,375,536,0.6996268656716418,1742,5457,204,252,0.81,136,186,0.73,16,35,0.46,1,35,15,15,54
6875,3069,LL_ESP_21,LL_1,2,1458,1934,0.7538779731127198,15087,30092,493,556,0.89,712,849,0.84,229,461,0.5,0,120,10,2,107
6876,3071,L1_PSG_16,L1_1,2,896,937,0.9562433297758804,4771,14984,420,432,0.97,380,385,0.99,75,89,0.84,0,85,7,3,55
6877,3073,PL_BRI_5,PL_1,2,898,1188,0.7558922558922558,3283,14462,479,569,0.84,282,357,0.79,90,130,0.69,3,71,47,53,154
6878,3073,PL_BRI_5,PL_1,2,898,1188,0.7558922558922558,3283,14462,479,569,0.84,282,357,0.79,90,130,0.69,3,71,47,53,154
6879,3073,PL_BRI_5,PL_1,2,898,1188,0.7558922558922558,3283,14462,479,569,0.84,282,357,0.79,90,130,0.69,3,71,47,53,154
6880,3075,L1_TRO_22,L1_1,2,102,128,0.796875,181,1363,61,73,0.84,28,33,0.85,4,5,0.8,0,5,6,0,2
6881,3075,L1_STR_20,L1_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6882,3075,L1_TRO_22,L1_1,2,102,128,0.796875,181,1363,61,73,0.84,28,33,0.85,4,5,0.8,0,5,6,0,2
6883,3075,L1_STR_20,L1_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6884,3077,BL_HER_8,BL_1,2,12,17,0.7058823529411765,28,114,10,10,1,1,5,0.2,0,0,NaN,0,0,0,0,1
6885,3078,BL_MAI_13,BL_1,2,466,647,0.7202472952086554,1951,6858,276,340,0.81,141,184,0.77,29,60,0.48,6,48,20,20,68
6886,3078,BL_MAI_13,BL_1,2,466,647,0.7202472952086554,1951,6858,276,340,0.81,141,184,0.77,29,60,0.48,6,48,20,20,68
6887,3079,LL_MAL_22,LL_1,2,407,587,0.6933560477001703,1705,5836,248,293,0.85,94,126,0.75,38,106,0.36,2,27,22,13,48
6888,3079,LL_MAL_22,LL_1,2,407,587,0.6933560477001703,1705,5836,248,293,0.85,94,126,0.75,38,106,0.36,2,27,22,13,48
6889,3082,BL_BVB_4,BL_1,2,13,16,0.8125,83,267,5,5,1,6,6,1,2,5,0.4,1,1,1,1,1
6890,3082,BL_BVB_4,BL_1,2,13,16,0.8125,83,267,5,5,1,6,6,1,2,5,0.4,1,1,1,1,1
6891,3083,BL_LEV_12,BL_1,2,34,47,0.723404255319149,519,792,14,14,1,11,11,1,8,21,0.38,0,0,0,0,0
6892,3084,BL_ARM_1,BL_1,2,26,54,0.48148148148148145,190,431,11,13,0.85,13,28,0.46,1,8,0.12,1,1,0,1,2
6893,3085,L1_LIL_6,L1_1,2,6,6,1,32,98,2,2,1,4,4,1,0,0,NaN,0,0,0,0,2
6894,3085,L1_LIL_6,L1_1,2,6,6,1,32,98,2,2,1,4,4,1,0,0,NaN,0,0,0,0,2
6895,3086,L1_MET_10,L1_1,2,20,32,0.625,41,262,13,19,0.68,5,7,0.71,1,3,0.33,0,0,1,0,2
6896,3087,L1_MET_10,L1_1,2,53,78,0.6794871794871795,558,1062,18,24,0.75,26,34,0.76,8,16,0.5,0,4,2,0,4
6897,3090,L1_LYO_8,L1_1,2,1125,1366,0.8235724743777453,5768,19088,546,595,0.92,455,533,0.85,102,183,0.56,8,86,17,25,108
6898,3091,PL_LEE_24,PL_1,2,79,108,0.7314814814814815,430,1120,48,57,0.84,22,32,0.69,5,13,0.38,0,3,1,0,3
6899,3093,L1_LIL_6,L1_1,2,275,435,0.632183908045977,6168,7879,70,71,0.99,99,103,0.96,103,258,0.4,0,4,0,0,0
6900,3094,L1_MOP_12,L1_1,2,256,323,0.7925696594427245,1219,4070,123,146,0.84,102,116,0.88,21,30,0.7,0,22,4,5,24
6901,3095,L1_LOR_7,L1_1,2,787,953,0.825813221406086,5283,15949,250,278,0.9,412,455,0.91,115,193,0.6,0,42,2,0,44
6902,3096,LL_MAL_22,LL_1,2,47,67,0.7014925373134329,801,1236,11,11,1,22,22,1,14,34,0.41,0,1,0,0,0
6903,3099,SA_GEO_7,SA_1,2,392,556,0.7050359712230215,3419,7513,152,185,0.82,192,257,0.75,43,99,0.43,0,36,2,1,38
6904,3100,SA_EMP_21,SA_1,2,379,483,0.7846790890269151,2384,6640,156,167,0.93,172,202,0.85,34,76,0.45,0,36,10,5,43
6905,3101,PL_AST_2,PL_1,2,150,226,0.6637168141592921,518,2354,76,95,0.8,47,66,0.71,15,36,0.42,1,6,7,9,24
6906,3101,PL_AST_2,PL_1,2,150,226,0.6637168141592921,518,2354,76,95,0.8,47,66,0.71,15,36,0.42,1,6,7,9,24
6907,3104,BL_BAY_3,BL_1,2,708,854,0.8290398126463701,3541,11193,346,401,0.86,282,314,0.9,46,74,0.62,2,73,28,24,98
6908,3104,BL_BAY_3,BL_1,2,708,854,0.8290398126463701,3541,11193,346,401,0.86,282,314,0.9,46,74,0.62,2,73,28,24,98
6909,3106,L1_MAR_9,L1_1,2,753,819,0.9194139194139194,4930,14191,269,283,0.95,396,418,0.95,80,107,0.75,0,32,1,0,41
6910,3108,SA_JUV_10,SA_1,2,1136,1317,0.8625664388762339,11106,25899,256,279,0.92,653,697,0.94,218,307,0.71,0,78,11,3,66
6911,3110,SA_SAL_22,SA_1,2,40,49,0.8163265306122449,115,548,25,28,0.89,14,16,0.88,1,3,0.33,0,3,0,1,3
6912,3112,SA_EMP_21,SA_1,2,51,77,0.6623376623376623,180,806,32,42,0.76,11,21,0.52,7,11,0.64,1,1,3,5,5
6913,3114,SA_CAL_4,SA_1,2,313,487,0.6427104722792608,668,3952,206,293,0.7,70,123,0.57,12,18,0.67,0,20,16,5,25
6914,3114,SA_CAL_4,SA_1,2,313,487,0.6427104722792608,668,3952,206,293,0.7,70,123,0.57,12,18,0.67,0,20,16,5,25
6915,3116,SA_ROM_15,SA_1,2,63,74,0.8513513513513513,299,1141,27,29,0.93,28,31,0.9,7,10,0.7,2,7,1,3,4
6916,3116,SA_ROM_15,SA_1,2,63,74,0.8513513513513513,299,1141,27,29,0.93,28,31,0.9,7,10,0.7,2,7,1,3,4
6917,3119,BL_BAY_3,BL_1,2,821,996,0.8242971887550201,2731,11611,485,552,0.88,242,288,0.84,48,63,0.76,4,70,49,40,117
6918,3119,BL_BAY_3,BL_1,2,821,996,0.8242971887550201,2731,11611,485,552,0.88,242,288,0.84,48,63,0.76,4,70,49,40,117
6919,3119,BL_BAY_3,BL_1,2,821,996,0.8242971887550201,2731,11611,485,552,0.88,242,288,0.84,48,63,0.76,4,70,49,40,117
6920,3120,L1_REN_18,L1_1,2,194,223,0.8699551569506726,576,3272,88,92,0.96,85,96,0.89,16,25,0.64,0,5,3,1,12
6921,3123,L1_TRO_22,L1_1,2,10,16,0.625,19,125,5,5,1,2,6,0.33,1,2,0.5,1,1,0,1,1
6922,3124,BL_UNI_17,BL_1,2,117,173,0.6763005780346821,574,1949,66,81,0.81,33,47,0.7,15,29,0.52,3,8,6,5,18
6923,3124,BL_UNI_17,BL_1,2,117,173,0.6763005780346821,574,1949,66,81,0.81,33,47,0.7,15,29,0.52,3,8,6,5,18
6924,3125,PL_LEE_24,PL_1,2,45,61,0.7377049180327869,199,654,23,30,0.77,15,17,0.88,3,5,0.6,0,2,0,0,6
6925,3126,PL_LEI_11,PL_1,2,21,21,1,28,365,10,10,1,10,10,1,1,1,1,0,1,0,0,2
6926,3126,PL_LEI_11,PL_1,2,21,21,1,28,365,10,10,1,10,10,1,1,1,1,0,1,0,0,2
6927,3128,PL_EVE_8,PL_1,2,5,8,0.625,22,92,3,3,1,0,2,0,2,3,0.67,0,2,0,0,1
6928,3128,PL_EVE_8,PL_1,2,5,8,0.625,22,92,3,3,1,0,2,0,2,3,0.67,0,2,0,0,1
6929,3129,PL_BRI_5,PL_1,2,1726,1958,0.881511746680286,11690,35875,467,508,0.92,1019,1077,0.95,228,338,0.67,1,87,3,4,83
6930,3138,PL_LEE_24,PL_1,2,981,1183,0.8292476754015216,6591,18604,335,378,0.89,547,600,0.91,86,171,0.5,0,31,4,0,46
6931,3139,PL_MCI_13,PL_1,2,1,1,1,9,13,1,1,1,0,0,NaN,0,0,NaN,0,0,0,0,1
6932,3140,SA_EMP_21,SA_1,2,592,856,0.6915887850467289,3184,9237,305,363,0.84,216,302,0.72,40,97,0.41,9,61,39,28,100
6933,3141,PL_LEE_24,PL_1,2,2,2,1,0,42,1,1,1,0,0,NaN,1,1,1,0,0,0,0,0
6934,3142,SA_EMP_21,SA_1,2,193,234,0.8247863247863247,1087,3202,91,100,0.91,81,93,0.87,15,27,0.56,0,14,1,0,12
6935,3142,SA_EMP_21,SA_1,2,193,234,0.8247863247863247,1087,3202,91,100,0.91,81,93,0.87,15,27,0.56,0,14,1,0,12
6936,3143,L1_BRE_3,L1_1,2,1012,1273,0.7949725058915946,8622,21613,296,343,0.86,534,607,0.88,169,287,0.59,1,91,8,9,86
6937,3144,BL_STU_16,BL_1,2,6,9,0.6666666666666666,30,74,4,4,1,2,2,1,0,2,0,0,1,1,0,1
6938,3144,BL_STU_16,BL_1,2,6,9,0.6666666666666666,30,74,4,4,1,2,2,1,0,2,0,0,1,1,0,1
6939,3144,BL_STU_16,BL_1,2,6,9,0.6666666666666666,30,74,4,4,1,2,2,1,0,2,0,0,1,1,0,1
6940,3148,BL_HER_8,BL_1,2,301,382,0.7879581151832461,2050,5804,115,125,0.92,148,162,0.91,35,81,0.43,0,20,4,3,28
6941,3149,BL_BVB_4,BL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6942,3151,L1_PSG_16,L1_1,2,1400,1657,0.8449004224502112,7365,21648,762,844,0.9,450,512,0.88,113,154,0.73,3,217,63,82,291
6943,3156,LL_ESP_21,LL_1,2,6,11,0.5454545454545454,58,142,0,2,0,5,6,0.83,1,2,0.5,0,0,0,0,2
6944,3158,L1_NAN_13,L1_1,2,7,10,0.7,39,183,1,3,0.33,3,4,0.75,2,2,1,0,1,0,0,2
6945,3158,L1_NAN_13,L1_1,2,7,10,0.7,39,183,1,3,0.33,3,4,0.75,2,2,1,0,1,0,0,2
6946,3159,L1_REN_18,L1_1,2,655,729,0.8984910836762688,4362,13508,177,196,0.9,398,422,0.94,74,104,0.71,1,34,2,3,45
6947,3166,LL_ESP_21,LL_1,2,51,92,0.5543478260869565,128,689,29,39,0.74,9,21,0.43,5,10,0.5,1,3,5,2,5
6948,3166,LL_BET_5,LL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6949,3166,LL_ESP_21,LL_1,2,51,92,0.5543478260869565,128,689,29,39,0.74,9,21,0.43,5,10,0.5,1,3,5,2,5
6950,3166,LL_BET_5,LL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6951,3167,L1_REN_18,L1_1,2,306,383,0.7989556135770235,1280,5021,141,164,0.86,137,161,0.85,21,34,0.62,1,15,7,5,27
6952,3167,L1_REN_18,L1_1,2,306,383,0.7989556135770235,1280,5021,141,164,0.86,137,161,0.85,21,34,0.62,1,15,7,5,27
6953,3172,SA_BOL_3,SA_1,2,990,1353,0.7317073170731707,7494,14979,569,671,0.85,323,433,0.75,62,148,0.42,12,83,21,26,121
6954,3174,SA_NAP_13,SA_1,2,1208,1509,0.8005301524188204,4831,19846,672,738,0.91,370,457,0.81,127,225,0.56,3,78,63,54,150
6955,3177,SA_HEL_8,SA_1,2,539,973,0.5539568345323741,14461,18345,74,74,1,197,203,0.97,263,682,0.39,0,22,0,0,0
6956,3178,SA_ROM_15,SA_1,2,776,1106,0.701627486437613,4796,13848,351,417,0.84,279,368,0.76,114,230,0.5,5,84,68,35,136
6957,3180,SA_EMP_21,SA_1,2,463,560,0.8267857142857142,4197,9035,161,179,0.9,237,263,0.9,58,99,0.59,1,40,6,5,43
6958,3183,SA_FIR_6,SA_1,2,909,1046,0.8690248565965584,4826,16156,395,426,0.93,414,464,0.89,87,126,0.69,3,67,8,10,68
6959,3184,L1_BOR_2,L1_1,2,42,52,0.8076923076923077,289,781,11,14,0.79,30,33,0.91,1,5,0.2,0,1,0,0,5
6960,3188,L1_MET_10,L1_1,2,110,141,0.7801418439716312,190,1273,69,85,0.81,25,31,0.81,2,5,0.4,0,5,2,0,4
6961,3190,BL_KÖL_11,BL_1,2,205,320,0.640625,999,3270,109,146,0.75,78,107,0.73,15,36,0.42,4,22,10,11,37
6962,3191,L1_REN_18,L1_1,2,24,38,0.631578947368421,86,375,11,16,0.69,9,15,0.6,2,3,0.67,1,0,2,1,1
6963,3192,L1_REN_18,L1_1,2,801,1052,0.7614068441064639,3712,13554,383,443,0.86,298,371,0.8,87,160,0.54,5,85,45,30,147
6964,3192,L1_REN_18,L1_1,2,801,1052,0.7614068441064639,3712,13554,383,443,0.86,298,371,0.8,87,160,0.54,5,85,45,30,147
6965,3194,L1_MAR_9,L1_1,2,1725,1975,0.8734177215189873,7722,28535,830,892,0.93,722,808,0.89,128,206,0.62,6,136,17,7,124
6966,3197,SA_CAL_4,SA_1,2,671,802,0.8366583541147132,4481,12644,259,288,0.9,322,359,0.9,76,124,0.61,2,36,2,4,35
6967,3201,SA_VEN_23,SA_1,2,260,307,0.8469055374592834,1037,4177,129,144,0.9,90,97,0.93,25,34,0.74,4,19,6,4,23
6968,3202,SA_CAL_4,SA_1,2,3,6,0.5,5,51,1,1,1,2,4,0.5,0,0,NaN,0,0,0,0,0
6969,3204,SA_TOR_19,SA_1,2,14,35,0.4,422,495,1,1,1,6,6,1,7,27,0.26,0,3,0,0,0
6970,3207,BL_MAI_13,BL_1,2,0,1,0,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6971,3207,BL_KÖL_11,BL_1,2,1166,1390,0.8388489208633093,7586,24267,303,347,0.87,702,763,0.92,149,248,0.6,1,60,2,3,78
6972,3207,BL_MAI_13,BL_1,2,0,1,0,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
6973,3207,BL_KÖL_11,BL_1,2,1166,1390,0.8388489208633093,7586,24267,303,347,0.87,702,763,0.92,149,248,0.6,1,60,2,3,78
6974,3208,LL_ESP_21,LL_1,2,1,1,1,5,13,1,1,1,0,0,NaN,0,0,NaN,0,0,0,1,1
6975,3208,LL_ESP_21,LL_1,2,1,1,1,5,13,1,1,1,0,0,NaN,0,0,NaN,0,0,0,1,1
6976,3208,LL_ESP_21,LL_1,2,1,1,1,5,13,1,1,1,0,0,NaN,0,0,NaN,0,0,0,1,1
6977,3209,SA_VEN_23,SA_1,2,155,199,0.7788944723618091,2488,3899,32,32,1,74,74,1,46,90,0.51,0,0,0,0,0
6978,3216,BL_GLA_7,BL_1,2,412,545,0.7559633027522936,1969,6556,220,257,0.86,151,187,0.81,27,65,0.42,5,17,15,13,24
6979,3216,BL_GLA_7,BL_1,2,412,545,0.7559633027522936,1969,6556,220,257,0.86,151,187,0.81,27,65,0.42,5,17,15,13,24
6980,3217,SA_JUV_10,SA_1,2,521,682,0.7639296187683284,3271,9128,237,269,0.88,222,275,0.81,55,109,0.5,6,35,13,14,35
6981,3217,SA_JUV_10,SA_1,2,521,682,0.7639296187683284,3271,9128,237,269,0.88,222,275,0.81,55,109,0.5,6,35,13,14,35
6982,3221,SA_SAL_22,SA_1,2,698,993,0.702920443101712,5442,11546,339,396,0.86,280,401,0.7,58,123,0.47,14,56,11,17,76
6983,3223,SA_MIL_12,SA_1,2,2,2,1,0,38,1,1,1,0,0,NaN,1,1,1,0,0,0,0,0
6984,3224,SA_SPZ_18,SA_1,2,42,51,0.8235294117647058,111,728,16,18,0.89,24,26,0.92,2,4,0.5,0,2,0,0,2
6985,3224,SA_SPZ_18,SA_1,2,42,51,0.8235294117647058,111,728,16,18,0.89,24,26,0.92,2,4,0.5,0,2,0,0,2
6986,3225,BL_WOL_19,BL_1,2,189,242,0.78099173553719,649,2630,98,118,0.83,63,74,0.85,10,12,0.83,1,19,5,4,20
6987,3225,BL_WOL_19,BL_1,2,189,242,0.78099173553719,649,2630,98,118,0.83,63,74,0.85,10,12,0.83,1,19,5,4,20
6988,3226,BL_HER_8,BL_1,2,5,6,0.8333333333333334,7,61,3,4,0.75,1,1,1,0,0,NaN,0,0,1,0,1
6989,3228,LL_RAY_23,LL_1,2,172,231,0.7445887445887446,4135,5174,28,28,1,71,73,0.97,73,130,0.56,0,2,0,0,0
6990,3230,BL_LEV_12,BL_1,2,115,171,0.672514619883041,257,1392,68,92,0.74,30,44,0.68,3,6,0.5,0,5,7,5,10
6991,3230,BL_LEV_12,BL_1,2,115,171,0.672514619883041,257,1392,68,92,0.74,30,44,0.68,3,6,0.5,0,5,7,5,10
6992,3234,LL_ELC_9,LL_1,2,306,426,0.7183098591549296,733,4319,176,219,0.8,81,113,0.72,25,38,0.66,0,18,22,8,37
6993,3236,L1_SAI_19,L1_1,2,2,2,1,9,27,1,1,1,1,1,1,0,0,NaN,0,0,0,0,0
6994,3238,BL_BAY_3,BL_1,2,3,4,0.75,4,24,2,2,1,0,0,NaN,0,0,NaN,0,0,0,0,0
6995,3239,L1_NIC_14,L1_1,2,114,162,0.7037037037037037,527,1777,64,74,0.86,31,46,0.67,13,26,0.5,3,9,13,5,11
6996,3239,L1_CLE_21,L1_1,2,267,330,0.8090909090909091,1132,4200,142,166,0.86,76,92,0.83,27,42,0.64,3,26,13,7,30
6997,3239,L1_NIC_14,L1_1,2,114,162,0.7037037037037037,527,1777,64,74,0.86,31,46,0.67,13,26,0.5,3,9,13,5,11
6998,3239,L1_CLE_21,L1_1,2,267,330,0.8090909090909091,1132,4200,142,166,0.86,76,92,0.83,27,42,0.64,3,26,13,7,30
6999,3241,PL_AST_2,PL_1,2,629,838,0.7505966587112172,3799,9033,389,436,0.89,189,251,0.75,35,104,0.34,14,33,30,24,48
7000,3241,PL_EVE_8,PL_1,2,497,702,0.707977207977208,3856,7850,271,312,0.87,171,235,0.73,40,97,0.41,4,41,22,9,49
7001,3241,PL_AST_2,PL_1,2,629,838,0.7505966587112172,3799,9033,389,436,0.89,189,251,0.75,35,104,0.34,14,33,30,24,48
7002,3241,PL_EVE_8,PL_1,2,497,702,0.707977207977208,3856,7850,271,312,0.87,171,235,0.73,40,97,0.41,4,41,22,9,49
7003,3242,L1_SAI_19,L1_1,2,751,852,0.8814553990610329,2930,12807,345,389,0.89,303,328,0.92,72,90,0.8,1,74,9,2,69
7004,3243,BL_BAY_3,BL_1,2,1783,1995,0.893734335839599,11842,31360,736,786,0.94,911,976,0.93,117,184,0.64,3,167,9,10,193
7005,3244,BL_FRE_6,BL_1,2,614,912,0.6732456140350878,1672,8186,371,504,0.74,184,256,0.72,24,40,0.6,1,35,41,33,85
7006,3244,BL_FRE_6,BL_1,2,614,912,0.6732456140350878,1672,8186,371,504,0.74,184,256,0.72,24,40,0.6,1,35,41,33,85
7007,3245,SA_LAZ_11,SA_1,2,1131,1235,0.9157894736842105,5617,17560,624,665,0.94,405,430,0.94,73,86,0.85,0,131,6,3,84
7008,3246,SA_FIR_6,SA_1,2,1007,1123,0.8967052537845058,7834,21071,310,333,0.93,543,581,0.93,146,186,0.78,0,73,5,1,76
7009,3249,PL_TOT_18,PL_1,2,567,774,0.7325581395348837,2267,7667,340,413,0.82,180,243,0.74,17,38,0.45,4,59,34,27,99
7010,3249,PL_TOT_18,PL_1,2,567,774,0.7325581395348837,2267,7667,340,413,0.82,180,243,0.74,17,38,0.45,4,59,34,27,99
7011,3250,LL_SEV_17,LL_1,2,656,864,0.7592592592592593,2399,10650,350,393,0.89,241,304,0.79,51,106,0.48,6,31,18,18,80
7012,3250,LL_SEV_17,LL_1,2,656,864,0.7592592592592593,2399,10650,350,393,0.89,241,304,0.79,51,106,0.48,6,31,18,18,80
7013,3251,LL_ELC_9,LL_1,2,162,211,0.7677725118483413,909,2338,89,105,0.85,58,71,0.82,7,17,0.41,2,10,6,4,16
