player_shooting_stats_id,player_id,team_id,league_id,season_id,player_shooting_FK,player_shooting_G/Sh_new,player_shooting_Gls,player_shooting_G/SoT_new,player_shooting_PK,player_shooting_Sh,player_shooting_Sh/90_new,player_shooting_SoT,player_shooting_SoT/90_new,player_shooting_SoT%
87,46,L1_STR_20,L1_1,1,0,0.11,1,0.5,1,9,2.48,2,0.55,0.22
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.61,15,0.51,0.32
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.62,15,0.52,0.32
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.77,15,0.57,0.32
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,3.31,15,1.06,0.32
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,3.54,15,1.13,0.32
88,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,4.51,15,1.44,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.61,15,0.51,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.62,15,0.52,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,1.77,15,0.57,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,3.31,15,1.06,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,3.54,15,1.13,0.32
89,111,L1_STR_20,L1_1,1,0,0.11,5,0.3333333333333333,0,47,4.51,15,1.44,0.32
90,56,PL_FUL_9,PL_1,1,0,0,0,0,0,4,0.65,2,0.32,0.5
90,56,PL_FUL_9,PL_1,1,0,0,0,0,0,4,1.14,2,0.57,0.5
91,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,2.23,22,0.72,0.32
91,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,2.72,22,0.88,0.32
91,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,3.23,22,1.05,0.32
91,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,3.54,22,1.15,0.32
91,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,4.21,22,1.36,0.32
92,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,2.23,22,0.72,0.32
92,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,2.72,22,0.88,0.32
92,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,3.23,22,1.05,0.32
92,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,3.54,22,1.15,0.32
92,81,PL_FUL_9,PL_1,1,4,0.06,4,0.18181818181818182,0,68,4.21,22,1.36,0.32
93,317,PL_FUL_9,PL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
94,56,L1_DIJ_4,L1_1,1,0,0.09,1,0.3333333333333333,0,11,1.78,3,0.48,0.27
94,56,L1_DIJ_4,L1_1,1,0,0.09,1,0.3333333333333333,0,11,3.14,3,0.86,0.27
95,122,L1_DIJ_4,L1_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
96,1241,SA_ATL_1,SA_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
97,87,SA_BEE_2,SA_1,1,0,0.09,2,0.3333333333333333,0,23,2.7,6,0.7,0.26
97,87,SA_BEE_2,SA_1,1,0,0.09,2,0.3333333333333333,0,23,2.85,6,0.74,0.26
98,1586,PL_LEE_24,PL_1,1,0,0.08,2,0.25,0,25,0.91,8,0.29,0.32
99,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.32,16,0.54,0.41
99,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.42,16,0.58,0.41
99,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.7,16,0.7,0.41
99,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.71,16,0.7,0.41
99,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.82,16,0.75,0.41
100,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.32,16,0.54,0.41
100,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.42,16,0.58,0.41
100,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.7,16,0.7,0.41
100,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.71,16,0.7,0.41
100,59,SA_INT_9,SA_1,1,2,0.18,7,0.4375,0,39,1.82,16,0.75,0.41
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.45,0,0,0
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.51,0,0,0
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.29,0,0,0
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.66,0,0,0
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.75,0,0,0
101,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,35.29,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.45,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.51,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.29,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.66,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.75,0,0,0
102,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,35.29,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.45,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,0.51,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.29,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.66,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,1.75,0,0,0
103,71,SA_CAL_4,SA_1,1,0,0,0,NaN,0,6,35.29,0,0,0
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,1.88,10,0.75,0.4
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,2.12,10,0.85,0.4
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,5.39,10,2.16,0.4
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,6.91,10,2.76,0.4
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,7.31,10,2.92,0.4
104,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,147.06,10,58.82,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,1.88,10,0.75,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,2.12,10,0.85,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,5.39,10,2.16,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,6.91,10,2.76,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,7.31,10,2.92,0.4
105,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,147.06,10,58.82,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,1.88,10,0.75,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,2.12,10,0.85,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,5.39,10,2.16,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,6.91,10,2.76,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,7.31,10,2.92,0.4
106,71,SA_CRT_5,SA_1,1,0,0.16,4,0.4,0,25,147.06,10,58.82,0.4
107,121,SA_CRT_5,SA_1,1,0,0,0,0,0,10,0.74,4,0.3,0.4
108,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,1.64,4,0.55,0.33
108,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,1.74,4,0.58,0.33
108,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,3.19,4,1.06,0.33
108,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,27.27,4,9.09,0.33
108,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,120,4,40,0.33
109,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,1.64,4,0.55,0.33
109,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,1.74,4,0.58,0.33
109,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,3.19,4,1.06,0.33
109,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,27.27,4,9.09,0.33
109,1269,PL_TOT_18,PL_1,1,0,0,0,0,0,12,120,4,40,0.33
110,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.53,3,0.09,0.17
110,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.63,3,0.1,0.17
110,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.7,3,0.12,0.17
110,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.76,3,0.13,0.17
110,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,2.5,3,0.42,0.17
111,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.53,3,0.09,0.17
111,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.63,3,0.1,0.17
111,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.7,3,0.12,0.17
111,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.76,3,0.13,0.17
111,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,2.5,3,0.42,0.17
112,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.53,3,0.09,0.17
112,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.63,3,0.1,0.17
112,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.7,3,0.12,0.17
112,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,0.76,3,0.13,0.17
112,110,SA_HEL_8,SA_1,1,0,0.06,1,0.3333333333333333,0,18,2.5,3,0.42,0.17
113,1120,PL_LEI_11,PL_1,1,0,0.33,1,1,0,3,0.13,1,0.04,0.33
113,1120,PL_LEI_11,PL_1,1,0,0.33,1,1,0,3,0.37,1,0.12,0.33
113,1120,PL_LEI_11,PL_1,1,0,0.33,1,1,0,3,1.68,1,0.56,0.33
114,109,SA_SAP_16,SA_1,1,0,0.17,1,1,0,6,0.34,1,0.06,0.17
114,109,SA_SAP_16,SA_1,1,0,0.17,1,1,0,6,0.5,1,0.08,0.17
115,1484,SA_SAP_16,SA_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
116,1054,SA_TOR_19,SA_1,1,4,0.06,1,0.16666666666666666,1,17,0.79,6,0.28,0.35
116,1054,SA_TOR_19,SA_1,1,4,0.06,1,0.16666666666666666,1,17,2.21,6,0.78,0.35
117,1054,SA_TOR_19,SA_1,1,4,0.06,1,0.16666666666666666,1,17,0.79,6,0.28,0.35
117,1054,SA_TOR_19,SA_1,1,4,0.06,1,0.16666666666666666,1,17,2.21,6,0.78,0.35
118,1469,PL_NEW_15,PL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
119,1469,PL_NEW_15,PL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
120,78,L1_LIL_6,L1_1,1,0,0,0,NaN,0,2,0.08,0,0,0
120,78,L1_LIL_6,L1_1,1,0,0,0,NaN,0,2,0.1,0,0,0
120,78,L1_LIL_6,L1_1,1,0,0,0,NaN,0,2,1.24,0,0,0
121,712,L1_LIL_6,L1_1,1,0,0,0,0,0,19,0.59,7,0.22,0.37
121,712,L1_LIL_6,L1_1,1,0,0,0,0,0,19,0.62,7,0.23,0.37
121,712,L1_LIL_6,L1_1,1,0,0,0,0,0,19,0.64,7,0.23,0.37
121,712,L1_LIL_6,L1_1,1,0,0,0,0,0,19,6.64,7,2.45,0.37
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,1.46,13,0.44,0.3
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,2.18,13,0.66,0.3
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,2.59,13,0.78,0.3
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,3.63,13,1.1,0.3
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,10.14,13,3.07,0.3
122,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,10.26,13,3.1,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,1.46,13,0.44,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,2.18,13,0.66,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,2.59,13,0.78,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,3.63,13,1.1,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,10.14,13,3.07,0.3
123,79,PL_WOL_20,PL_1,1,0,0.05,2,0.15384615384615385,0,43,10.26,13,3.1,0.3
124,107,L1_LEN_5,L1_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
125,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,2.9,11,1.03,0.35
125,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,5.38,11,1.91,0.35
125,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,91.18,11,32.35,0.35
125,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,110.71,11,39.29,0.35
126,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,2.9,11,1.03,0.35
126,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,5.38,11,1.91,0.35
126,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,91.18,11,32.35,0.35
126,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,110.71,11,39.29,0.35
127,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,2.9,11,1.03,0.35
127,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,5.38,11,1.91,0.35
127,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,91.18,11,32.35,0.35
127,99,L1_LOR_7,L1_1,1,4,0.13,4,0.36363636363636365,3,31,110.71,11,39.29,0.35
128,105,L1_REN_18,L1_1,1,0,0.19,4,0.4,0,21,0.85,10,0.4,0.48
128,105,L1_REN_18,L1_1,1,0,0.19,4,0.4,0,21,3.21,10,1.53,0.48
129,105,L1_REN_18,L1_1,1,0,0.19,4,0.4,0,21,0.85,10,0.4,0.48
129,105,L1_REN_18,L1_1,1,0,0.19,4,0.4,0,21,3.21,10,1.53,0.48
130,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,0.78,3,0.1,0.12
130,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.01,3,0.13,0.12
130,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.11,3,0.14,0.12
130,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.32,3,0.16,0.12
131,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,0.78,3,0.1,0.12
131,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.01,3,0.13,0.12
131,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.11,3,0.14,0.12
131,112,L1_REN_18,L1_1,1,0,0.04,1,0.3333333333333333,0,24,1.32,3,0.16,0.12
132,913,PL_CHE_6,PL_1,1,0,0.09,1,0.25,0,11,0.45,4,0.16,0.36
132,913,PL_CHE_6,PL_1,1,0,0.09,1,0.25,0,11,0.65,4,0.24,0.36
132,913,PL_CHE_6,PL_1,1,0,0.09,1,0.25,0,11,0.7,4,0.25,0.36
132,913,PL_CHE_6,PL_1,1,0,0.09,1,0.25,0,11,1.13,4,0.41,0.36
132,913,PL_CHE_6,PL_1,1,0,0.09,1,0.25,0,11,4.78,4,1.74,0.36
133,932,PL_WES_27,PL_1,1,0,0,0,NaN,0,3,1.96,0,0,0
134,872,LL_VLR_20,LL_1,1,0,0.25,5,0.4166666666666667,0,20,2.29,12,1.37,0.6
134,872,LL_VLR_20,LL_1,1,0,0.25,5,0.4166666666666667,0,20,3.51,12,2.11,0.6
135,123,PL_AST_2,PL_1,1,0,0,0,0,0,9,0.97,1,0.11,0.11
136,124,PL_WES_27,PL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
137,125,BL_SCH_15,BL_1,1,0,0,0,NaN,0,1,0.83,0,0,0
138,1425,LL_ELC_9,LL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,1.18,4,0.2,0.17
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,1.61,4,0.27,0.17
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,2.39,4,0.4,0.17
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,2.58,4,0.43,0.17
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,6.47,4,1.08,0.17
139,730,L1_MON_11,L1_1,1,0,0.08,2,0.5,0,24,7.52,4,1.25,0.17
140,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,0.07,1,0.03,0.5
140,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
140,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,1.32,1,0.66,0.5
141,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,0.07,1,0.03,0.5
141,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
141,226,LL_VLR_20,LL_1,1,0,0,0,0,0,2,1.32,1,0.66,0.5
142,128,LL_RSC_16,LL_1,1,0,0,0,0,0,4,0.21,1,0.05,0.25
142,128,LL_RSC_16,LL_1,1,0,0,0,0,0,4,0.27,1,0.07,0.25
142,128,LL_RSC_16,LL_1,1,0,0,0,0,0,4,0.32,1,0.08,0.25
142,128,LL_RSC_16,LL_1,1,0,0,0,0,0,4,0.33,1,0.08,0.25
142,128,LL_RSC_16,LL_1,1,0,0,0,0,0,4,2.99,1,0.75,0.25
143,1540,PL_MUN_14,PL_1,1,0,0,0,NaN,0,2,0.2,0,0,0
143,1540,PL_MUN_14,PL_1,1,0,0,0,NaN,0,2,0.21,0,0,0
143,1540,PL_MUN_14,PL_1,1,0,0,0,NaN,0,2,0.29,0,0,0
143,1540,PL_MUN_14,PL_1,1,0,0,0,NaN,0,2,0.33,0,0,0
143,1540,PL_MUN_14,PL_1,1,0,0,0,NaN,0,2,0.83,0,0,0
144,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.09,0,0,0
144,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.12,0,0,0
144,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.21,0,0,0
145,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.09,0,0,0
145,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.12,0,0,0
145,132,L1_SAI_19,L1_1,1,0,0,0,NaN,0,1,0.21,0,0,0
146,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
146,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.13,1,0.06,0.5
146,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.37,1,0.18,0.5
146,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.67,1,0.34,0.5
146,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,1.46,1,0.73,0.5
147,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
147,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.13,1,0.06,0.5
147,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.37,1,0.18,0.5
147,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.67,1,0.34,0.5
147,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,1.46,1,0.73,0.5
148,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
148,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.13,1,0.06,0.5
148,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.37,1,0.18,0.5
148,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.67,1,0.34,0.5
148,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,1.46,1,0.73,0.5
149,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.09,1,0.05,0.5
149,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.13,1,0.06,0.5
149,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.37,1,0.18,0.5
149,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,0.67,1,0.34,0.5
149,134,PL_ARS_1,PL_1,1,0,0,0,0,0,2,1.46,1,0.73,0.5
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.45,3,0.14,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.63,3,0.19,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.64,3,0.19,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.84,3,0.55,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.85,3,0.55,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,3.36,3,1.01,0.3
150,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,7.3,3,2.19,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.45,3,0.14,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.63,3,0.19,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.64,3,0.19,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.84,3,0.55,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.85,3,0.55,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,3.36,3,1.01,0.3
151,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,7.3,3,2.19,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.45,3,0.14,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.63,3,0.19,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.64,3,0.19,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.84,3,0.55,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.85,3,0.55,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,3.36,3,1.01,0.3
152,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,7.3,3,2.19,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.45,3,0.14,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.63,3,0.19,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,0.64,3,0.19,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.84,3,0.55,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,1.85,3,0.55,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,3.36,3,1.01,0.3
153,134,PL_WES_27,PL_1,1,0,0,0,0,0,10,7.3,3,2.19,0.3
154,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,0.11,2,0.07,0.67
154,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,0.12,2,0.08,0.67
154,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,4.84,2,3.23,0.67
154,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,6.25,2,4.17,0.67
155,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,0.11,2,0.07,0.67
155,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,0.12,2,0.08,0.67
155,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,4.84,2,3.23,0.67
155,1340,L1_BOR_2,L1_1,1,0,0,0,0,0,3,6.25,2,4.17,0.67
156,1588,PL_WES_19,PL_1,1,0,0.12,1,0.5,0,8,0.6,2,0.15,0.25
157,1869,PL_SHE_23,PL_1,1,0,0,0,0,0,13,0.42,2,0.06,0.15
157,1869,PL_SHE_23,PL_1,1,0,0,0,0,0,13,1.21,2,0.19,0.15
158,1847,PL_TOT_18,PL_1,1,7,0.29,11,0.5789473684210527,0,38,3.72,19,1.86,0.5
158,1847,PL_TOT_18,PL_1,1,7,0.29,11,0.5789473684210527,0,38,12.22,19,6.11,0.5
159,136,LL_BET_5,LL_1,1,0,0.38,3,0.42857142857142855,0,8,0.3,7,0.26,0.88
159,136,LL_BET_5,LL_1,1,0,0.38,3,0.42857142857142855,0,8,0.42,7,0.36,0.88
159,136,LL_BET_5,LL_1,1,0,0.38,3,0.42857142857142855,0,8,0.49,7,0.43,0.88
159,136,LL_BET_5,LL_1,1,0,0.38,3,0.42857142857142855,0,8,0.52,7,0.46,0.88
159,136,LL_BET_5,LL_1,1,0,0.38,3,0.42857142857142855,0,8,0.65,7,0.57,0.88
160,137,LL_LEV_13,LL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
161,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.27,1,0.14,0.5
161,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.31,1,0.15,0.5
161,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.34,1,0.17,0.5
161,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.4,1,0.2,0.5
161,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,2.53,1,1.27,0.5
162,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.27,1,0.14,0.5
162,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.31,1,0.15,0.5
162,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.34,1,0.17,0.5
162,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,0.4,1,0.2,0.5
162,1754,L1_MON_11,L1_1,1,0,0,0,0,0,2,2.53,1,1.27,0.5
163,139,LL_BET_5,LL_1,1,0,0.06,2,0.14285714285714285,0,33,1.86,14,0.79,0.42
163,139,LL_BET_5,LL_1,1,0,0.06,2,0.14285714285714285,0,33,2.04,14,0.87,0.42
163,139,LL_BET_5,LL_1,1,0,0.06,2,0.14285714285714285,0,33,2.26,14,0.96,0.42
