player_Misc_stats_id,player_id,team_id,league_id,season_id,player_Misc_perform_2CrdY,player_Misc_perform_CrdR,player_Misc_perform_CrdY,player_Misc_perform_Crs,player_Misc_perform_Fld,player_Misc_perform_Int,player_Misc_perform_Fls,player_Misc_perform_Off,player_Misc_perform_OG,player_Misc_perform_PKcon,player_Misc_perform_PKwon,player_Misc_perform_Recov,player_Misc_perform_TklW,player_Misc_aeriald_won%_new,player_Misc_aeriald_Won,player_Misc_aeriald_Lost
17649,2817,SA_MON_26,SA_1,5,0,0,1,4,4,2,8,0,0,0,0,23,3,0.32,6,13
17650,2817,SA_MON_26,SA_1,5,0,0,1,4,4,2,8,0,0,0,0,23,3,0.32,6,13
17651,2603,BL_BAY_3,BL_1,5,0,0,0,0,0,0,0,0,0,0,0,25,0,1,2,0
17652,858,BL_FRA_5,BL_1,5,0,0,1,18,16,1,8,0,0,0,0,31,4,0.62,5,3
17653,2713,BL_STU_16,BL_1,5,0,0,4,43,20,14,18,0,0,1,0,92,14,0.52,22,20
17654,2713,BL_STU_16,BL_1,5,0,0,4,43,20,14,18,0,0,1,0,92,14,0.52,22,20
17655,2009,PL_BRE_4,PL_1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
17656,3061,SA_PAM_14,SA_1,5,1,1,6,2,7,13,24,0,0,0,0,48,12,0.53,24,21
17657,4211,LL_RAY_23,LL_1,5,0,0,5,2,31,21,57,0,0,0,0,109,41,0.46,33,39
17658,4061,SA_HEL_8,SA_1,5,1,1,5,5,5,15,22,0,0,1,0,43,23,0.79,50,13
17659,1888,LL_VAL_18,LL_1,5,0,0,0,6,4,4,2,0,0,0,0,4,1,0.33,1,2
17660,1888,LL_VAL_18,LL_1,5,0,0,0,6,4,4,2,0,0,0,0,4,1,0.33,1,2
17661,1480,SA_PAM_14,SA_1,5,0,0,1,129,26,29,28,0,0,0,0,124,31,0.5,19,19
17662,3556,LL_MAL_22,LL_1,5,0,0,4,11,13,18,15,0,0,0,0,102,21,0.54,49,41
17663,258,SA_COO_28,SA_1,5,0,0,2,16,18,8,14,1,0,0,0,51,12,0.29,6,15
17664,2488,LL_RMA_15,LL_1,5,0,0,0,0,0,2,0,0,0,0,0,8,0,0.5,3,3
17665,3688,SA_MON_26,SA_1,5,0,0,1,0,2,0,2,0,0,0,0,3,3,0,0,1
17666,3688,SA_MON_26,SA_1,5,0,0,1,0,2,0,2,0,0,0,0,3,3,0,0,1
17667,1661,LL_RMA_15,LL_1,5,0,0,4,26,15,55,12,1,0,0,0,174,30,0.64,27,15
17668,1661,LL_RMA_15,LL_1,5,0,0,4,26,15,55,12,1,0,0,0,174,30,0.64,27,15
17669,1661,LL_RMA_15,LL_1,5,0,0,4,26,15,55,12,1,0,0,0,174,30,0.64,27,15
17670,2140,SA_COO_28,SA_1,5,0,0,3,20,15,17,21,0,0,0,0,59,32,0.55,18,15
17671,4936,LL_MAL_22,LL_1,5,0,0,0,2,0,2,2,0,0,0,0,5,1,0.67,2,1
17672,4936,LL_MAL_22,LL_1,5,0,0,0,2,0,2,2,0,0,0,0,5,1,0.67,2,1
17673,4936,BL_STP_25,BL_1,5,1,1,4,18,9,17,16,0,0,2,0,32,10,0.65,31,17
17674,4936,BL_STP_25,BL_1,5,1,1,4,18,9,17,16,0,0,2,0,32,10,0.65,31,17
17675,5376,PL_LIV_12,PL_1,5,0,0,5,1,13,56,17,0,0,0,0,115,20,0.72,119,46
17676,5325,L1_MON_11,L1_1,5,1,1,6,59,23,39,28,1,0,0,0,153,48,0.47,22,25
17677,5325,L1_MON_11,L1_1,5,1,1,6,59,23,39,28,1,0,0,0,153,48,0.47,22,25
17678,5325,L1_MON_11,L1_1,5,1,1,6,59,23,39,28,1,0,0,0,153,48,0.47,22,25
17679,3333,BL_LEI_14,BL_1,5,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0
17680,2337,PL_LEI_11,PL_1,5,0,0,5,11,23,5,25,27,0,0,2,39,13,0.48,50,55
17681,4698,LL_SEV_17,LL_1,5,0,0,0,37,9,3,11,3,0,0,0,31,4,0.54,7,6
17682,4698,LL_SEV_17,LL_1,5,0,0,0,37,9,3,11,3,0,0,0,31,4,0.54,7,6
17683,4698,BL_AUG_2,BL_1,5,0,0,3,12,3,2,5,0,0,0,0,14,1,0.38,3,5
17684,4698,BL_AUG_2,BL_1,5,0,0,3,12,3,2,5,0,0,0,0,14,1,0.38,3,5
17685,4096,BL_STP_25,BL_1,5,1,1,2,0,1,0,1,0,0,1,0,54,0,1,9,0
17686,1303,SA_EMP_21,SA_1,5,0,0,2,0,4,0,1,0,0,1,0,43,0,0.89,8,1
17687,2562,SA_GEO_7,SA_1,5,0,0,9,7,32,50,31,1,0,1,1,122,31,0.55,93,75
17688,1282,BL_WOL_19,BL_1,5,0,0,4,8,5,37,7,0,0,0,0,89,13,0.7,80,34
17689,2684,LL_VAL_18,LL_1,5,0,1,8,109,19,19,26,1,0,0,0,99,25,0.52,23,21
17690,4625,L1_MAR_9,L1_1,5,0,0,1,1,4,0,1,0,0,0,1,1,1,0.5,2,2
17691,2489,LL_VAL_18,LL_1,5,0,0,3,23,11,10,17,1,0,0,0,42,18,0.48,12,13
17692,2489,LL_VAL_18,LL_1,5,0,0,3,23,11,10,17,1,0,0,0,42,18,0.48,12,13
17693,3262,LL_RMA_15,LL_1,5,0,0,4,63,32,17,29,3,0,0,0,83,34,0.32,6,13
17694,3262,LL_RMA_15,LL_1,5,0,0,4,63,32,17,29,3,0,0,0,83,34,0.32,6,13
17695,3636,SA_LAZ_11,SA_1,5,0,0,7,2,3,5,20,0,0,0,0,29,7,0.52,30,28
17696,1173,SA_LEC_25,SA_1,5,0,0,0,17,11,4,6,0,0,0,0,19,6,0.31,5,11
17697,4548,PL_CHE_6,PL_1,5,0,0,2,0,1,1,6,1,0,0,0,9,6,0.5,3,3
17698,4548,PL_CHE_6,PL_1,5,0,0,2,0,1,1,6,1,0,0,0,9,6,0.5,3,3
17699,4548,SA_JUV_10,SA_1,5,0,0,2,0,2,19,9,1,0,0,0,38,12,0.71,27,11
17700,4548,SA_JUV_10,SA_1,5,0,0,2,0,2,19,9,1,0,0,0,38,12,0.71,27,11
17701,188,LL_ESP_21,LL_1,5,0,0,3,0,33,4,20,5,0,0,1,20,1,0.47,51,58
17702,3839,BL_BRE_18,BL_1,5,0,0,1,9,3,2,5,2,0,1,0,32,5,0.57,24,18
17703,2554,PL_BRI_5,PL_1,5,0,0,5,24,44,19,27,0,0,1,0,68,29,0.54,21,18
17704,3796,PL_TOT_18,PL_1,5,0,0,4,0,9,10,10,0,0,0,0,63,6,0.49,19,20
17705,3182,SA_GEO_7,SA_1,5,0,0,0,10,1,0,3,0,0,0,0,8,3,0.5,1,1
17706,4100,BL_MAI_13,BL_1,5,0,0,1,7,6,5,9,4,0,0,0,12,6,0.17,2,10
17707,668,PL_BRI_5,PL_1,5,0,0,5,0,2,0,0,0,0,0,0,59,0,0.91,10,1
17708,4968,SA_COO_28,SA_1,5,0,0,1,14,1,0,1,0,0,0,0,5,2,NaN,0,0
17709,4968,SA_COO_28,SA_1,5,0,0,1,14,1,0,1,0,0,0,0,5,2,NaN,0,0
17710,4968,SA_COO_28,SA_1,5,0,0,1,14,1,0,1,0,0,0,0,5,2,NaN,0,0
17711,2648,L1_LYO_8,L1_1,5,0,0,3,26,11,5,23,0,0,0,0,88,14,0.44,12,15
17712,592,BL_LEI_14,BL_1,5,0,0,7,3,1,23,22,0,0,0,0,94,19,0.29,8,20
17713,5543,BL_UNI_17,BL_1,5,0,0,2,23,17,3,14,2,0,0,0,32,3,0.35,6,11
17714,5543,BL_UNI_17,BL_1,5,0,0,2,23,17,3,14,2,0,0,0,32,3,0.35,6,11
17715,3827,LL_BIL_2,LL_1,5,0,0,1,8,4,15,14,0,0,0,0,66,15,0.61,25,16
17716,2355,PL_LEI_11,PL_1,5,0,0,5,0,4,16,12,0,1,0,0,46,10,0.58,26,19
17717,698,L1_AUX_24,L1_1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
17718,1983,PL_TOT_18,PL_1,5,0,0,1,0,2,1,0,0,0,0,0,32,0,1,9,0
17719,888,LL_ALA_1,LL_1,5,0,0,3,269,62,14,38,10,0,0,0,133,31,0.36,34,60
17720,888,LL_ALA_1,LL_1,5,0,0,3,269,62,14,38,10,0,0,0,133,31,0.36,34,60
17721,4316,LL_BAR_4,LL_1,5,0,0,2,3,3,2,7,0,0,0,0,14,1,0.75,3,1
17722,3948,LL_OSA_14,LL_1,5,0,0,0,2,1,0,2,0,0,0,0,5,0,0.75,3,1
17723,3948,LL_OSA_14,LL_1,5,0,0,0,2,1,0,2,0,0,0,0,5,0,0.75,3,1
17724,1833,BL_BAY_3,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17725,1833,BL_BAY_3,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17726,1833,BL_BAY_3,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17727,1833,BL_MAI_13,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,0,0
17728,1833,BL_MAI_13,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,0,0
17729,1833,BL_MAI_13,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,0,0
17730,1764,LL_BET_5,LL_1,5,0,0,0,0,2,0,0,0,0,0,0,7,0,1,1,0
17731,4910,LL_LAP_26,LL_1,5,0,0,1,0,1,1,1,0,0,0,0,5,1,0.33,1,2
17732,4797,SA_MON_26,SA_1,5,0,0,0,14,3,0,3,1,0,0,0,12,3,0.28,5,13
17733,4797,SA_MON_26,SA_1,5,0,0,0,14,3,0,3,1,0,0,0,12,3,0.28,5,13
17734,607,LL_ALA_1,LL_1,5,0,0,2,2,7,1,11,2,0,0,0,7,2,0.65,22,12
17735,2248,LL_CEL_7,LL_1,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0.5,1,1
17736,889,PL_FUL_9,PL_1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,NaN,0,0
17737,889,PL_FUL_9,PL_1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,NaN,0,0
17738,4062,SA_CAL_4,SA_1,5,0,0,2,79,34,3,20,8,0,0,0,52,7,0.47,21,24
17739,4062,SA_CAL_4,SA_1,5,0,0,2,79,34,3,20,8,0,0,0,52,7,0.47,21,24
17740,4062,SA_CAL_4,SA_1,5,0,0,2,79,34,3,20,8,0,0,0,52,7,0.47,21,24
17741,5381,LL_LAP_26,LL_1,5,0,0,5,45,31,27,28,0,0,0,0,85,46,0.49,18,19
17742,3689,SA_EMP_21,SA_1,5,0,0,3,0,29,48,30,1,0,0,0,97,45,0.54,61,52
17743,5382,SA_GEO_7,SA_1,5,0,0,2,45,25,12,23,8,0,0,0,53,8,0.53,31,28
17744,5382,SA_GEO_7,SA_1,5,0,0,2,45,25,12,23,8,0,0,0,53,8,0.53,31,28
17745,5382,SA_GEO_7,SA_1,5,0,0,2,45,25,12,23,8,0,0,0,53,8,0.53,31,28
17746,5382,L1_PSG_16,L1_1,5,0,0,1,21,12,14,9,0,0,0,0,144,23,0.17,1,5
17747,5382,L1_PSG_16,L1_1,5,0,0,1,21,12,14,9,0,0,0,0,144,23,0.17,1,5
17748,5382,L1_PSG_16,L1_1,5,0,0,1,21,12,14,9,0,0,0,0,144,23,0.17,1,5
17749,1154,LL_BIL_2,LL_1,5,0,0,3,8,21,47,27,1,0,1,0,164,26,0.58,43,31
17750,1402,SA_JUV_10,SA_1,5,0,0,3,9,18,1,27,12,0,0,0,36,2,0.48,39,42
17751,5327,SA_ATL_1,SA_1,5,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,3
17752,4097,SA_TOR_19,SA_1,5,0,0,0,26,26,9,28,6,0,0,0,93,19,0.48,27,29
17753,4097,SA_TOR_19,SA_1,5,0,0,0,26,26,9,28,6,0,0,0,93,19,0.48,27,29
17754,219,SA_GEO_7,SA_1,5,0,0,3,11,2,9,12,0,0,1,0,20,3,0.58,11,8
17755,219,SA_PAM_14,SA_1,5,0,0,2,2,5,3,10,0,1,0,0,24,2,0.57,17,13
17756,2935,BL_UNI_17,BL_1,5,0,0,6,0,7,9,10,0,0,1,0,90,8,0.52,14,13
17757,3758,SA_TOR_19,SA_1,5,0,0,4,40,4,7,13,1,0,0,0,53,10,0.44,8,10
17758,3758,SA_TOR_19,SA_1,5,0,0,4,40,4,7,13,1,0,0,0,53,10,0.44,8,10
17759,3758,SA_COO_28,SA_1,5,0,0,2,26,2,3,8,1,0,0,0,28,6,0.5,6,6
17760,3758,SA_COO_28,SA_1,5,0,0,2,26,2,3,8,1,0,0,0,28,6,0.5,6,6
17761,2936,BL_UNI_17,BL_1,5,0,0,1,0,0,0,3,0,0,0,0,2,0,0.75,3,1
17762,2936,BL_UNI_17,BL_1,5,0,0,1,0,0,0,3,0,0,0,0,2,0,0.75,3,1
17763,613,BL_WOL_19,BL_1,5,0,0,1,3,11,10,12,0,0,0,0,22,6,0.33,7,14
17764,5008,SA_INT_9,SA_1,5,0,0,2,0,5,23,9,0,0,0,0,66,12,0.63,65,38
17765,2132,L1_SAI_19,L1_1,5,0,0,1,2,5,1,11,4,0,0,0,7,6,0.29,4,10
17766,4599,BL_STP_25,BL_1,5,0,0,1,2,5,2,6,0,0,0,0,22,3,0.42,5,7
17767,1474,L1_MAR_9,L1_1,5,0,0,1,2,8,1,17,10,0,0,0,8,0,0.24,4,13
17768,1474,L1_MAR_9,L1_1,5,0,0,1,2,8,1,17,10,0,0,0,8,0,0.24,4,13
17769,1474,BL_FRA_5,BL_1,5,0,0,1,5,3,0,2,4,0,0,0,8,0,0.2,2,8
17770,1474,BL_FRA_5,BL_1,5,0,0,1,5,3,0,2,4,0,0,0,8,0,0.2,2,8
17771,2052,BL_STP_25,BL_1,5,0,0,1,8,15,31,13,2,0,0,0,129,27,0.48,47,50
17772,3023,PL_MCI_13,PL_1,5,0,0,3,14,5,3,6,1,0,0,0,46,10,0.56,9,7
17773,3023,SA_MIL_12,SA_1,5,0,0,1,11,4,9,7,0,0,0,0,37,9,0.67,6,3
17774,3024,PL_SOU_17,PL_1,5,0,0,5,51,52,19,28,2,0,0,0,135,29,0.34,11,21
17775,986,PL_IPS_10,PL_1,5,0,0,0,0,1,0,0,0,0,0,0,6,0,1,2,0
17776,4848,SA_TOR_19,SA_1,5,0,0,6,24,7,18,29,1,0,0,0,52,20,0.39,23,36
17777,4848,SA_EMP_21,SA_1,5,0,0,0,2,0,1,4,0,0,0,0,6,0,0.62,5,3
17778,13,PL_WES_19,PL_1,5,0,0,1,76,27,66,25,5,1,0,0,174,49,0.4,22,33
17779,4330,BL_HEI_23,BL_1,5,0,0,2,52,18,4,23,1,0,0,0,90,27,0.4,12,18
17780,4330,BL_HEI_23,BL_1,5,0,0,2,52,18,4,23,1,0,0,0,90,27,0.4,12,18
17781,4330,BL_HEI_23,BL_1,5,0,0,2,52,18,4,23,1,0,0,0,90,27,0.4,12,18
17782,1184,PL_LEI_11,PL_1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
17783,2556,PL_CRY_7,PL_1,5,0,0,1,0,0,0,4,0,0,0,0,7,0,1,1,0
17784,2332,PL_WES_19,PL_1,5,0,0,2,49,4,8,10,0,0,0,0,52,14,0.67,10,5
17785,2332,PL_NOT_16,PL_1,5,1,1,2,19,2,5,7,0,0,0,0,19,1,0.38,3,5
17786,2977,BL_BVB_4,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,NaN,0,0
17787,2977,BL_BVB_4,BL_1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,NaN,0,0
17788,4172,PL_AST_2,PL_1,5,0,0,2,7,33,8,29,16,0,0,2,43,7,0.42,52,71
17789,5194,SA_JUV_10,SA_1,5,0,0,4,44,14,14,20,3,0,0,0,60,19,0.44,19,24
17790,5194,SA_JUV_10,SA_1,5,0,0,4,44,14,14,20,3,0,0,0,60,19,0.44,19,24
17791,5194,SA_JUV_10,SA_1,5,0,0,4,44,14,14,20,3,0,0,0,60,19,0.44,19,24
17792,74,PL_BRI_5,PL_1,5,0,0,1,2,2,20,7,1,0,1,0,35,6,0.8,24,6
17793,2782,BL_GLA_7,BL_1,5,0,0,8,11,24,48,23,0,0,3,0,133,25,0.67,39,19
17794,5188,BL_KIE_24,BL_1,5,0,0,4,0,3,0,1,0,0,1,0,43,0,0.92,11,1
17795,3999,BL_MAI_13,BL_1,5,0,0,2,6,1,2,19,8,0,0,0,20,4,0.44,34,44
17796,3999,BL_MAI_13,BL_1,5,0,0,2,6,1,2,19,8,0,0,0,20,4,0.44,34,44
17797,3850,BL_BRE_18,BL_1,5,1,1,9,78,45,22,30,1,0,0,0,152,40,0.38,31,50
17798,3850,BL_BRE_18,BL_1,5,1,1,9,78,45,22,30,1,0,0,0,152,40,0.38,31,50
17799,3850,BL_BRE_18,BL_1,5,1,1,9,78,45,22,30,1,0,0,0,152,40,0.38,31,50
17800,4118,BL_STP_25,BL_1,5,0,0,0,72,42,2,10,6,0,0,0,51,4,0.44,15,19
17801,4118,BL_STP_25,BL_1,5,0,0,0,72,42,2,10,6,0,0,0,51,4,0.44,15,19
17802,4118,BL_STP_25,BL_1,5,0,0,0,72,42,2,10,6,0,0,0,51,4,0.44,15,19
17803,4118,BL_STP_25,BL_1,5,0,0,0,72,42,2,10,6,0,0,0,51,4,0.44,15,19
17804,4118,BL_STP_25,BL_1,5,0,0,0,72,42,2,10,6,0,0,0,51,4,0.44,15,19
17805,4118,BL_FRE_6,BL_1,5,0,0,0,8,6,0,1,0,0,0,0,3,0,NaN,0,0
17806,4118,BL_FRE_6,BL_1,5,0,0,0,8,6,0,1,0,0,0,0,3,0,NaN,0,0
17807,4118,BL_FRE_6,BL_1,5,0,0,0,8,6,0,1,0,0,0,0,3,0,NaN,0,0
17808,4118,BL_FRE_6,BL_1,5,0,0,0,8,6,0,1,0,0,0,0,3,0,NaN,0,0
17809,4118,BL_FRE_6,BL_1,5,0,0,0,8,6,0,1,0,0,0,0,3,0,NaN,0,0
17810,1185,PL_BRI_5,PL_1,5,0,0,5,3,23,5,11,4,0,0,0,46,16,0.35,17,32
17811,1185,PL_BRI_5,PL_1,5,0,0,5,3,23,5,11,4,0,0,0,46,16,0.35,17,32
17812,5413,PL_SOU_17,PL_1,5,0,0,1,17,8,7,6,1,0,1,0,21,9,0.56,5,4
17813,5187,PL_TOT_18,PL_1,5,0,0,0,28,5,1,3,5,0,0,0,18,4,0,0,1
17814,5187,PL_TOT_18,PL_1,5,0,0,0,28,5,1,3,5,0,0,0,18,4,0,0,1
17815,75,PL_CRY_7,PL_1,5,0,0,2,39,21,20,12,0,0,0,0,102,14,0.3,7,16
17816,699,PL_ARS_1,PL_1,5,0,0,2,17,5,16,10,1,0,0,0,37,14,0.67,18,9
17817,699,PL_ARS_1,PL_1,5,0,0,2,17,5,16,10,1,0,0,0,37,14,0.67,18,9
17818,4940,BL_MAI_13,BL_1,5,0,0,3,12,4,5,5,2,0,0,0,16,5,0.46,12,14
17819,3643,PL_BRI_5,PL_1,5,0,0,6,13,10,17,23,1,0,1,1,68,34,0.56,32,25
17820,3603,SA_CAL_4,SA_1,5,0,0,1,0,0,7,4,0,0,1,0,11,0,0.22,2,7
17821,847,L1_STR_20,L1_1,5,0,0,1,7,2,4,2,0,0,0,0,17,0,0,0,4
17822,2178,LL_BIL_2,LL_1,5,0,0,1,115,39,12,22,17,0,0,1,87,10,0.6,30,20
17823,3989,PL_NOT_16,PL_1,5,0,0,7,59,43,31,24,2,0,0,0,110,57,0.57,40,30
17824,4032,LL_BIL_2,LL_1,5,0,0,1,107,35,7,17,10,0,0,0,96,18,0.39,11,17
17825,4032,LL_BIL_2,LL_1,5,0,0,1,107,35,7,17,10,0,0,0,96,18,0.39,11,17
17826,5445,PL_FUL_9,PL_1,5,0,0,0,16,0,1,1,0,0,0,0,14,2,0.25,1,3
17827,5445,PL_FUL_9,PL_1,5,0,0,0,16,0,1,1,0,0,0,0,14,2,0.25,1,3
17828,2542,PL_NEW_15,PL_1,5,0,0,4,18,13,6,23,3,0,0,0,40,17,0.26,5,14
17829,2542,PL_NEW_15,PL_1,5,0,0,4,18,13,6,23,3,0,0,0,40,17,0.26,5,14
17830,850,PL_NEW_15,PL_1,5,0,0,1,2,1,1,4,3,0,0,0,11,2,0.11,2,16
17831,2045,PL_FUL_9,PL_1,5,0,0,2,41,22,7,12,1,0,0,1,55,14,0.2,5,20
17832,2045,PL_FUL_9,PL_1,5,0,0,2,41,22,7,12,1,0,0,1,55,14,0.2,5,20
17833,4306,BL_WOL_19,BL_1,5,0,1,5,42,40,32,36,6,0,0,0,92,35,0.42,36,49
17834,4306,BL_WOL_19,BL_1,5,0,1,5,42,40,32,36,6,0,0,0,92,35,0.42,36,49
17835,2604,BL_WOL_19,BL_1,5,0,0,2,7,40,6,15,4,0,0,0,59,6,0.49,98,100
17836,2604,BL_WOL_19,BL_1,5,0,0,2,7,40,6,15,4,0,0,0,59,6,0.49,98,100
17837,2046,PL_LEI_11,PL_1,5,0,0,4,34,13,9,9,0,0,0,0,106,11,0.57,8,6
17838,700,PL_BOU_3,PL_1,5,0,0,0,0,1,2,0,0,0,0,0,2,0,1,1,0
17839,1750,BL_LEV_12,BL_1,5,0,0,3,101,39,10,22,11,0,0,1,113,20,0.2,9,36
17840,1750,BL_LEV_12,BL_1,5,0,0,3,101,39,10,22,11,0,0,1,113,20,0.2,9,36
17841,1750,BL_LEV_12,BL_1,5,0,0,3,101,39,10,22,11,0,0,1,113,20,0.2,9,36
17842,5531,PL_BRE_4,PL_1,5,0,0,5,20,51,8,34,14,0,0,1,81,12,0.45,30,36
17843,5531,PL_BRE_4,PL_1,5,0,0,5,20,51,8,34,14,0,0,1,81,12,0.45,30,36
17844,1112,BL_BOC_20,BL_1,5,0,0,1,8,12,12,24,8,0,0,2,36,17,0.46,41,48
17845,636,LL_ATM_3,LL_1,5,0,0,1,0,5,11,4,1,0,0,0,32,12,0.59,23,16
17846,636,LL_ATM_3,LL_1,5,0,0,1,0,5,11,4,1,0,0,0,32,12,0.59,23,16
17847,636,LL_ATM_3,LL_1,5,0,0,1,0,5,11,4,1,0,0,0,32,12,0.59,23,16
17848,636,LL_ATM_3,LL_1,5,0,0,1,0,5,11,4,1,0,0,0,32,12,0.59,23,16
17849,3733,BL_BOC_20,BL_1,5,0,0,8,164,34,27,34,0,0,0,0,115,42,0.5,23,23
17850,3733,BL_BOC_20,BL_1,5,0,0,8,164,34,27,34,0,0,0,0,115,42,0.5,23,23
17851,3509,BL_AUG_2,BL_1,5,0,0,2,115,14,24,19,4,0,0,0,82,16,0.5,8,8
17852,3509,BL_AUG_2,BL_1,5,0,0,2,115,14,24,19,4,0,0,0,82,16,0.5,8,8
17853,3509,BL_AUG_2,BL_1,5,0,0,2,115,14,24,19,4,0,0,0,82,16,0.5,8,8
17854,4024,BL_STU_16,BL_1,5,1,1,5,6,35,1,24,6,0,0,0,53,7,0.43,47,62
17855,4024,BL_STU_16,BL_1,5,1,1,5,6,35,1,24,6,0,0,0,53,7,0.43,47,62
17856,2445,BL_UNI_17,BL_1,5,0,0,2,36,15,11,16,4,0,0,0,68,7,0.34,14,27
17857,2445,BL_UNI_17,BL_1,5,0,0,2,36,15,11,16,4,0,0,0,68,7,0.34,14,27
17858,963,PL_NOT_16,PL_1,5,0,0,1,1,24,5,25,28,0,0,0,50,5,0.4,94,143
17859,3978,PL_SOU_17,PL_1,5,0,0,2,3,4,5,9,0,0,0,0,20,8,0.65,15,8
17860,1000,L1_REN_18,L1_1,5,0,1,6,0,8,23,33,0,1,1,0,53,19,0.7,42,18
17861,1000,L1_REN_18,L1_1,5,0,1,6,0,8,23,33,0,1,1,0,53,19,0.7,42,18
17862,3326,PL_IPS_10,PL_1,5,0,0,2,0,2,19,5,1,0,0,0,38,6,0.5,15,15
17863,1971,BL_LEV_12,BL_1,5,0,0,3,30,34,12,33,0,1,0,0,179,26,0.61,41,26
17864,1971,BL_LEV_12,BL_1,5,0,0,3,30,34,12,33,0,1,0,0,179,26,0.61,41,26
17865,3039,LL_BAR_4,LL_1,5,0,0,3,108,60,16,30,13,0,0,2,123,28,0.25,1,3
17866,1156,LL_RMA_15,LL_1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NaN,0,0
17867,1538,BL_HOF_9,BL_1,5,0,0,2,1,5,1,8,5,0,0,0,4,3,0.37,17,29
17868,5521,PL_BRE_4,PL_1,5,0,0,6,16,13,13,19,2,0,0,0,113,28,0.44,8,10
17869,4721,PL_NOT_16,PL_1,5,0,0,10,8,49,26,53,7,0,0,0,104,21,0.6,45,30
17870,2579,SA_VEN_23,SA_1,5,0,0,6,26,21,4,14,4,0,0,1,45,3,0.38,6,10
17871,744,LL_GET_10,LL_1,5,0,0,7,7,18,1,33,14,0,0,1,24,5,0.54,73,63
17872,2890,SA_JUV_10,SA_1,5,0,1,2,115,48,5,25,4,0,0,0,123,30,0.24,8,26
17873,3085,PL_MUN_14,PL_1,5,0,0,5,1,2,18,9,1,0,0,0,46,11,0.5,16,16
17874,3085,PL_MUN_14,PL_1,5,0,0,5,1,2,18,9,1,0,0,0,46,11,0.5,16,16
17875,604,PL_EVE_8,PL_1,5,0,1,7,75,22,25,30,0,0,0,0,75,33,0.48,10,11
17876,604,PL_EVE_8,PL_1,5,0,1,7,75,22,25,30,0,0,0,0,75,33,0.48,10,11
17877,604,PL_EVE_8,PL_1,5,0,1,7,75,22,25,30,0,0,0,0,75,33,0.48,10,11
17878,1577,L1_LEH_26,L1_1,5,0,1,4,2,6,29,14,0,1,2,0,65,10,0.55,26,21
17879,2170,PL_BOU_3,PL_1,5,0,1,4,6,7,41,20,0,0,0,0,157,36,0.64,77,44
17880,1471,L1_REI_17,L1_1,5,0,1,0,0,0,0,1,0,0,0,0,3,0,NaN,0,0
17881,3690,SA_LAZ_11,SA_1,5,0,0,10,156,98,29,35,9,0,0,0,86,27,0.48,19,21
17882,3690,SA_LAZ_11,SA_1,5,0,0,10,156,98,29,35,9,0,0,0,86,27,0.48,19,21
17883,3690,SA_LAZ_11,SA_1,5,0,0,10,156,98,29,35,9,0,0,0,86,27,0.48,19,21
17884,1103,BL_STU_16,BL_1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,NaN,0,0
17885,1103,BL_STU_16,BL_1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,NaN,0,0
17886,5542,L1_PSG_16,L1_1,5,0,0,0,4,0,2,2,0,0,0,0,5,6,0.5,1,1
17887,5542,L1_PSG_16,L1_1,5,0,0,0,4,0,2,2,0,0,0,0,5,6,0.5,1,1
17888,5429,L1_LYO_8,L1_1,5,0,0,0,0,2,1,2,0,0,0,0,2,1,NaN,0,0
17889,5429,L1_LYO_8,L1_1,5,0,0,0,0,2,1,2,0,0,0,0,2,1,NaN,0,0
17890,5410,L1_PSG_16,L1_1,5,0,0,3,9,19,23,25,1,0,0,0,136,26,0.39,9,14
17891,3808,L1_TOU_25,L1_1,5,0,0,2,7,2,3,5,0,0,0,0,14,4,0.27,3,8
17892,1283,L1_MON_11,L1_1,5,0,0,5,7,21,34,32,1,0,2,0,165,26,0.6,18,12
17893,1283,L1_MON_11,L1_1,5,0,0,5,7,21,34,32,1,0,2,0,165,26,0.6,18,12
17894,582,LL_RSC_16,LL_1,5,0,0,0,1,0,1,1,0,0,0,0,2,1,NaN,0,0
17895,4039,SA_ROM_15,SA_1,5,0,0,0,29,13,4,2,1,0,0,0,23,6,0.38,5,8
